year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date
2013,10,5,9,280.0,321.0,6.0,36.0,2400.0,20.0,17.7,1012.0,14.0,0.0,NE,0.5,Huairou,2013-10-05
2013,10,5,10,281.0,322.0,8.0,35.0,2300.0,25.0,19.9,1011.9,14.0,0.0,SE,0.7,Huairou,2013-10-05
2013,10,5,11,291.0,296.0,13.0,33.0,2300.0,35.0,21.6,1011.5,13.2,0.0,ENE,0.6,Huairou,2013-10-05
2013,10,5,12,254.0,270.0,25.0,29.0,2200.0,51.0,22.7,1011.0,12.9,0.0,S,1.0,Huairou,2013-10-05
2013,10,5,13,249.0,263.0,35.0,25.0,2100.0,69.0,23.5,1010.6,12.5,0.0,SE,1.7,Huairou,2013-10-05
2013,10,5,14,249.0,260.0,49.0,25.0,2200.0,78.0,23.2,1010.8,13.1,0.0,SE,1.1,Huairou,2013-10-05
2013,10,5,15,249.0,260.0,49.0,25.0,2200.0,82.0,22.8,1011.3,14.1,0.0,SW,0.7,Huairou,2013-10-05
2013,10,5,16,244.0,291.0,42.0,26.0,2000.0,85.0,21.2,1011.4,15.1,0.0,NNE,0.8,Huairou,2013-10-05
2013,10,5,17,238.0,302.0,30.0,26.0,1800.0,80.0,18.8,1011.8,15.5,0.0,NW,1.0,Huairou,2013-10-05
2013,10,5,18,235.0,295.0,16.0,33.0,1800.0,59.0,17.6,1012.6,14.9,0.0,WNW,1.1,Huairou,2013-10-05
2013,10,5,19,258.0,324.0,7.0,37.0,2100.0,42.0,16.9,1013.3,14.0,0.0,WNW,1.3,Huairou,2013-10-05
2013,10,5,20,238.0,262.0,4.0,30.0,2100.0,42.0,16.0,1013.9,14.0,0.0,SW,0.8,Huairou,2013-10-05
2013,10,5,21,238.0,262.0,4.0,30.0,2100.0,44.0,15.6,1014.5,13.6,0.0,WNW,0.8,Huairou,2013-10-05
2013,10,5,22,242.0,257.0,3.0,25.0,2000.0,50.0,15.6,1014.8,13.8,0.0,WNW,1.1,Huairou,2013-10-05
2013,10,5,23,252.0,229.0,3.0,20.0,1900.0,46.0,15.2,1014.8,13.6,0.0,WNW,0.8,Huairou,2013-10-05
2013,10,6,0,242.0,210.0,2.0,18.0,1900.0,42.0,14.0,1014.7,12.9,0.0,ENE,0.5,Huairou,2013-10-06
2013,10,6,1,241.0,210.0,2.0,16.0,1900.0,38.0,13.4,1014.5,12.6,0.0,N,0.4,Huairou,2013-10-06
2013,10,6,2,235.0,176.0,3.0,15.0,1900.0,35.343,12.9,1014.2,12.4,0.0,WNW,0.6,Huairou,2013-10-06
2013,10,6,3,226.0,181.0,2.0,16.0,1100.0,30.0,12.5,1014.2,12.2,0.0,WSW,0.6,Huairou,2013-10-06
2013,10,6,4,224.0,198.0,2.0,16.0,1200.0,25.0,12.1,1014.5,11.9,0.0,NW,0.8,Huairou,2013-10-06
2013,10,6,5,215.0,176.0,2.0,18.0,1200.0,25.0,11.6,1014.8,11.4,0.0,NE,0.5,Huairou,2013-10-06
2013,10,6,6,197.0,153.0,2.0,15.0,1100.0,25.0,11.8,1015.3,11.6,0.0,WNW,0.8,Huairou,2013-10-06
2013,10,6,7,183.0,163.0,2.0,15.0,1200.0,24.0,13.3,1015.5,13.3,0.0,W,0.5,Huairou,2013-10-06
2013,10,6,8,174.0,221.0,3.0,15.0,1200.0,24.0,15.8,1015.6,14.2,0.0,SSE,0.9,Huairou,2013-10-06
2013,10,6,9,193.0,218.0,8.0,20.0,1400.0,24.0,18.2,1015.7,14.3,0.0,SW,0.9,Huairou,2013-10-06
2013,10,6,10,193.0,218.0,8.0,20.0,1500.0,23.0,20.1,1015.2,14.0,0.0,S,1.2,Huairou,2013-10-06
2013,10,6,11,244.0,288.0,21.0,30.0,1800.0,29.0,20.3,1014.8,14.2,0.0,SW,1.8,Huairou,2013-10-06
2013,10,6,12,227.0,288.0,67.0,27.0,2900.0,50.0,20.8,1013.8,14.9,0.0,SSW,1.4,Huairou,2013-10-06
2013,10,6,13,145.0,152.0,62.0,24.0,2700.0,47.0,21.1,1013.0,14.3,0.0,S,1.6,Huairou,2013-10-06
2013,10,6,14,104.0,122.0,57.0,23.0,2300.0,44.0,21.1,1012.5,14.3,0.0,SSW,2.2,Huairou,2013-10-06
2013,10,6,15,106.0,122.0,53.0,23.0,2200.0,44.0,20.9,1011.6,14.5,0.0,SW,1.0,Huairou,2013-10-06
2013,10,6,16,146.0,151.0,49.0,25.0,2400.0,44.0,19.4,1011.4,14.6,0.0,W,2.0,Huairou,2013-10-06
2013,10,6,17,146.0,151.0,49.0,25.0,2500.0,41.0,18.4,1011.7,14.5,0.0,WNW,1.6,Huairou,2013-10-06
2013,10,6,18,159.0,178.0,23.0,27.0,2500.0,39.0,17.2,1011.8,14.7,0.0,W,1.0,Huairou,2013-10-06
2013,10,6,19,160.0,161.0,16.0,26.0,2500.0,36.0,16.0,1012.2,14.5,0.0,NW,0.9,Huairou,2013-10-06
2013,10,6,20,141.0,161.0,13.0,24.0,2400.0,35.0,15.3,1012.5,14.0,0.0,E,0.9,Huairou,2013-10-06
2013,10,6,21,160.0,161.0,12.0,20.0,2200.0,38.0,15.0,1012.5,14.2,0.0,NNW,0.5,Huairou,2013-10-06
2013,10,6,22,159.0,132.0,10.0,18.0,2100.0,39.0,14.6,1012.5,13.8,0.0,NNW,0.5,Huairou,2013-10-06
2013,10,6,23,154.0,130.0,7.0,17.0,2000.0,32.0,14.3,1012.5,13.7,0.0,NW,1.0,Huairou,2013-10-06
2013,10,7,0,148.0,122.0,6.0,15.0,1900.0,34.0,14.1,1012.5,13.6,0.0,WNW,0.8,Huairou,2013-10-07
2013,10,7,1,150.0,117.0,4.0,14.0,1800.0,31.0,13.6,1012.4,13.1,0.0,NW,0.8,Huairou,2013-10-07
2013,10,7,2,140.0,105.0,4.0,12.0,1700.0,30.0,13.1,1012.1,12.8,0.0,NE,0.4,Huairou,2013-10-07
2013,10,7,3,129.0,93.0,4.0,11.0,1700.0,30.0,13.0,1012.4,12.8,0.0,W,0.7,Huairou,2013-10-07
2013,10,7,4,125.0,85.0,2.0,12.0,1600.0,25.0,12.7,1012.7,12.5,0.0,ENE,0.5,Huairou,2013-10-07
2013,10,7,5,118.0,121.0,2.0,16.0,1700.0,19.0,12.3,1013.1,12.1,0.0,NNW,0.7,Huairou,2013-10-07
2013,10,7,6,110.0,121.0,2.0,12.0,1500.0,24.0,12.5,1013.8,12.5,0.0,W,0.9,Huairou,2013-10-07
2013,10,7,7,91.0,102.0,2.0,13.0,1600.0,22.0,14.7,1014.8,14.7,0.0,SE,0.5,Huairou,2013-10-07
2013,10,7,8,114.0,171.0,2.0,14.0,1600.0,20.0,20.1,1014.9,6.4,0.0,NNE,2.8,Huairou,2013-10-07
2013,10,7,9,114.0,171.0,2.0,14.0,1600.0,24.0,21.6,1014.9,3.3,0.0,NNE,3.2,Huairou,2013-10-07
2013,10,7,10,53.0,152.0,10.0,13.0,800.0,35.0,22.7,1014.9,2.7,0.0,NNE,2.8,Huairou,2013-10-07
2013,10,7,11,23.0,23.0,4.0,11.0,500.0,41.0,23.5,1014.5,2.3,0.0,NNE,3.0,Huairou,2013-10-07
2013,10,7,12,3.0,12.0,3.0,10.0,300.0,44.0,24.2,1013.7,2.3,0.0,NE,2.2,Huairou,2013-10-07
2013,10,7,13,25.0,12.0,3.0,10.0,200.0,46.0,24.4,1012.8,1.9,0.0,E,2.3,Huairou,2013-10-07
2013,10,7,14,3.0,6.0,3.0,10.0,100.0,48.0,24.4,1012.8,1.9,0.0,ENE,2.3,Huairou,2013-10-07
2013,10,7,15,3.0,7.0,3.0,10.0,900.0,51.0,23.9,1012.8,0.9,0.0,ENE,2.6,Huairou,2013-10-07
2013,10,7,16,3.0,13.0,4.0,11.0,900.0,54.0,22.8,1012.8,0.6,0.0,ENE,2.4,Huairou,2013-10-07
2013,10,7,17,18.0,53.0,7.0,13.0,900.0,54.0,20.9,1013.3,3.1,0.0,NNE,1.4,Huairou,2013-10-07
2013,10,7,18,28.0,97.0,7.0,16.0,100.0,46.0,20.0,1013.5,0.9,0.0,NNE,1.1,Huairou,2013-10-07
2013,10,7,19,45.0,108.0,11.0,24.0,300.0,31.0,17.7,1013.8,6.2,0.0,SSE,0.6,Huairou,2013-10-07
2013,10,7,20,46.0,128.0,9.0,29.0,400.0,22.0,17.6,1014.9,4.5,0.0,ESE,2.3,Huairou,2013-10-07
2013,10,7,21,34.0,79.0,9.0,24.0,300.0,27.0,18.4,1016.2,11.0,0.0,W,0.7,Huairou,2013-10-07
2013,10,7,22,50.0,336.0,12.0,22.0,500.0,37.0,17.5,1016.3,11.1,0.0,NW,0.9,Huairou,2013-10-07
2013,10,7,23,75.0,229.0,10.0,21.0,700.0,37.0,16.3,1016.1,12.1,0.0,WSW,0.5,Huairou,2013-10-07
2013,10,8,0,70.0,137.0,7.0,19.0,600.0,35.0,15.7,1015.7,13.2,0.0,NNE,0.9,Huairou,2013-10-08
2013,10,8,1,68.0,100.0,6.0,19.0,600.0,31.0,15.2,1015.2,12.7,0.0,SE,0.7,Huairou,2013-10-08
2013,10,8,2,56.0,85.0,5.0,16.0,500.0,31.0,14.2,1014.7,9.4,0.0,ESE,0.5,Huairou,2013-10-08
2013,10,8,3,33.0,85.0,5.0,15.0,300.0,32.0,13.7,1014.7,10.9,0.0,NNW,0.5,Huairou,2013-10-08
2013,10,8,4,21.0,6.0,6.0,14.0,200.0,33.0,13.2,1014.3,9.6,0.0,NE,0.8,Huairou,2013-10-08
2013,10,8,5,5.0,16.0,3.0,12.0,100.0,34.0,13.3,1014.8,9.7,0.0,NE,0.6,Huairou,2013-10-08
2013,10,8,6,3.0,9.0,3.0,12.0,100.0,34.0,12.9,1014.8,10.1,0.0,NNE,0.8,Huairou,2013-10-08
2013,10,8,7,19.0,9.0,5.0,13.0,100.0,30.0,14.1,1014.5,10.3,0.0,W,0.5,Huairou,2013-10-08
2013,10,8,8,19.0,30.0,3.0,16.0,200.0,27.0,16.0,1014.4,10.1,0.0,ENE,1.0,Huairou,2013-10-08
2013,10,8,9,21.0,36.0,6.0,17.0,100.0,26.0,17.4,1014.0,9.6,0.0,SE,0.8,Huairou,2013-10-08
2013,10,8,10,25.0,40.0,11.0,17.0,100.0,30.0,19.2,1012.7,9.9,0.0,SSW,1.3,Huairou,2013-10-08
2013,10,8,11,33.0,40.0,12.0,17.0,200.0,34.0,20.0,1011.6,9.5,0.0,S,1.6,Huairou,2013-10-08
2013,10,8,12,49.0,79.0,28.0,17.0,600.0,40.0,20.6,1009.9,9.2,0.0,SW,2.2,Huairou,2013-10-08
2013,10,8,13,34.0,44.0,30.0,20.0,700.0,42.0,21.2,1008.6,7.8,0.0,SSE,2.1,Huairou,2013-10-08
2013,10,8,14,34.0,89.0,34.0,25.0,900.0,46.0,21.4,1007.9,8.0,0.0,S,1.5,Huairou,2013-10-08
2013,10,8,15,53.0,6.0,45.0,49.0,1400.0,111.0,21.0,1007.1,8.9,0.0,S,1.1,Huairou,2013-10-08
2013,10,8,16,40.0,6.0,45.0,49.0,1100.0,125.0,19.7,1006.5,9.3,0.0,SW,1.0,Huairou,2013-10-08
2013,10,8,17,63.0,98.0,28.0,58.0,1100.0,125.0,16.9,1006.3,11.8,0.0,WNW,0.9,Huairou,2013-10-08
2013,10,8,18,66.0,113.0,28.0,81.0,1200.0,98.0,15.0,1006.1,11.2,0.0,WNW,1.0,Huairou,2013-10-08
2013,10,8,19,79.0,140.0,17.0,156.0,1500.0,32.0,14.6,1006.4,10.8,0.0,WNW,0.8,Huairou,2013-10-08
2013,10,8,20,89.0,157.0,10.0,130.0,1500.0,27.0,14.2,1006.5,11.4,0.0,NW,0.7,Huairou,2013-10-08
2013,10,8,21,78.0,122.0,8.0,76.0,1300.0,46.0,13.6,1006.1,10.4,0.0,WNW,1.0,Huairou,2013-10-08
2013,10,8,22,80.0,125.0,7.0,66.0,1200.0,47.0,12.5,1005.7,10.6,0.0,WNW,1.0,Huairou,2013-10-08
2013,10,8,23,77.0,101.0,5.0,57.0,1100.0,40.0,12.7,1005.3,10.1,0.0,E,0.7,Huairou,2013-10-08
2013,10,9,0,77.0,98.0,4.0,54.0,1100.0,37.0,12.2,1005.2,9.9,0.0,NNE,0.6,Huairou,2013-10-09
2013,10,9,1,80.0,112.0,4.0,73.0,1300.0,16.0,11.5,1004.7,10.2,0.0,NNW,0.7,Huairou,2013-10-09
2013,10,9,2,92.0,127.0,5.0,97.0,1400.0,3.0,11.2,1004.0,10.1,0.0,NW,0.9,Huairou,2013-10-09
2013,10,9,3,86.0,110.0,4.0,76.0,1200.0,5.0,11.0,1003.8,9.9,0.0,WNW,1.0,Huairou,2013-10-09
2013,10,9,4,74.0,90.0,3.0,76.0,1100.0,15.0,10.8,1003.8,9.7,0.0,WNW,1.0,Huairou,2013-10-09
2013,10,9,5,73.0,84.0,3.0,43.0,1100.0,16.0,10.6,1003.9,9.8,0.0,WNW,1.1,Huairou,2013-10-09
2013,10,9,6,74.0,78.0,3.0,42.0,1100.0,16.0,11.6,1004.1,10.5,0.0,W,0.9,Huairou,2013-10-09
2013,10,9,7,75.0,83.0,3.0,43.0,1100.0,15.0,13.1,1004.5,11.3,0.0,SW,0.4,Huairou,2013-10-09
2013,10,9,8,81.0,99.0,4.0,49.0,1200.0,14.0,13.8,1004.5,11.5,0.0,NE,0.6,Huairou,2013-10-09
2013,10,9,9,83.0,114.0,6.0,56.0,1300.0,12.0,14.5,1004.3,10.9,0.0,NE,1.3,Huairou,2013-10-09
2013,10,9,10,95.0,135.0,10.0,68.0,1400.0,11.0,15.1,1003.4,10.9,0.0,N,0.5,Huairou,2013-10-09
2013,10,9,11,98.0,134.0,19.0,93.0,1500.0,12.0,15.7,1003.0,11.3,0.0,WSW,0.5,Huairou,2013-10-09
2013,10,9,12,102.0,145.0,22.0,99.0,1500.0,12.0,16.9,1001.8,11.6,0.0,ENE,0.8,Huairou,2013-10-09
2013,10,9,13,103.0,151.0,26.0,96.0,1500.0,23.0,18.0,1000.8,12.0,0.0,E,0.6,Huairou,2013-10-09
2013,10,9,14,116.0,158.0,31.0,93.0,1300.0,39.0,18.2,1000.9,12.6,0.0,WSW,0.6,Huairou,2013-10-09
2013,10,9,15,131.0,172.0,26.0,94.0,1300.0,46.0,18.0,1000.8,12.7,0.0,WNW,0.8,Huairou,2013-10-09
2013,10,9,16,137.0,183.0,21.0,96.0,1300.0,46.0,17.4,1000.4,13.3,0.0,ESE,0.5,Huairou,2013-10-09
2013,10,9,17,148.0,179.0,14.0,81.0,1200.0,53.0,15.6,1000.3,13.3,0.0,WNW,1.2,Huairou,2013-10-09
2013,10,9,18,151.0,179.0,9.0,78.0,1300.0,50.0,14.6,1000.6,12.8,0.0,SSW,0.6,Huairou,2013-10-09
2013,10,9,19,144.0,158.0,6.0,57.0,1200.0,52.0,14.0,1000.5,12.7,0.0,SE,0.8,Huairou,2013-10-09
2013,10,9,20,144.0,158.0,6.0,57.0,1200.0,49.0,13.4,1000.2,12.3,0.0,NNE,0.6,Huairou,2013-10-09
2013,10,9,21,145.0,153.0,5.0,53.0,1200.0,39.0,13.6,999.9,12.7,0.0,NW,0.8,Huairou,2013-10-09
2013,10,9,22,144.0,144.0,5.0,47.0,1200.0,39.0,14.5,1000.0,12.9,0.0,NW,1.2,Huairou,2013-10-09
2013,10,9,23,134.0,146.0,6.0,45.0,1200.0,37.0,17.0,1000.8,13.3,0.0,WNW,1.1,Huairou,2013-10-09
2013,10,10,0,156.0,167.0,10.0,34.0,1200.0,60.0,15.7,998.4,13.4,0.0,NE,1.5,Huairou,2013-10-10
2013,10,10,1,145.0,156.0,10.0,41.0,1200.0,50.0,14.9,998.2,13.1,0.0,NW,0.8,Huairou,2013-10-10
2013,10,10,2,157.0,187.0,11.0,99.0,1300.0,6.0,14.2,998.1,13.1,0.0,WNW,1.6,Huairou,2013-10-10
2013,10,10,3,169.0,186.0,9.0,74.0,1300.0,20.0,14.0,997.9,12.7,0.0,ESE,1.0,Huairou,2013-10-10
2013,10,10,4,169.0,173.0,10.0,28.0,1200.0,53.0,13.6,998.3,12.7,0.0,SE,0.0,Huairou,2013-10-10
2013,10,10,5,182.0,173.0,7.0,31.0,1300.0,40.0,13.0,998.8,12.4,0.0,NNE,1.2,Huairou,2013-10-10
2013,10,10,6,185.0,162.0,6.0,34.0,1300.0,31.0,13.5,999.0,12.9,0.0,NW,1.3,Huairou,2013-10-10
2013,10,10,7,169.0,181.0,6.0,59.0,1700.0,11.0,14.4,999.8,13.8,0.0,WSW,1.3,Huairou,2013-10-10
2013,10,10,8,196.0,205.0,7.0,69.0,1500.0,13.0,18.8,1000.2,6.9,0.0,WNW,3.8,Huairou,2013-10-10
2013,10,10,9,184.0,187.0,13.0,37.0,1300.0,50.0,21.3,1001.1,3.0,0.0,WNW,4.7,Huairou,2013-10-10
2013,10,10,10,69.0,78.0,11.0,11.0,300.0,73.0,20.3,1002.0,2.6,0.0,WNW,6.4,Huairou,2013-10-10
2013,10,10,11,8.0,53.0,3.0,8.0,100.0,78.0,20.2,1002.2,2.5,0.0,WNW,7.2,Huairou,2013-10-10
2013,10,10,12,10.0,45.0,2.0,9.0,100.0,76.0,20.4,1002.3,3.1,0.0,WNW,6.3,Huairou,2013-10-10
2013,10,10,13,5.0,37.0,2.0,9.0,100.0,78.0,19.0,1003.3,2.3,0.0,WNW,5.1,Huairou,2013-10-10
2013,10,10,14,14.0,57.0,1.0,10.0,100.0,76.0,20.3,1003.5,1.7,0.0,WNW,6.2,Huairou,2013-10-10
2013,10,10,15,14.0,57.0,1.0,10.0,100.0,78.0,20.1,1004.0,2.0,0.0,WNW,5.1,Huairou,2013-10-10
2013,10,10,16,10.0,46.0,2.0,12.0,100.0,82.0,18.6,1004.8,1.1,0.0,NNW,3.3,Huairou,2013-10-10
2013,10,10,17,7.0,41.0,2.0,11.0,100.0,85.0,17.1,1005.7,1.5,0.0,W,2.3,Huairou,2013-10-10
2013,10,10,18,7.0,24.0,2.0,18.0,100.0,77.0,16.7,1006.2,-0.1,0.0,W,4.3,Huairou,2013-10-10
2013,10,10,19,7.0,24.0,2.0,18.0,100.0,85.0,15.4,1006.4,0.0,0.0,WNW,1.1,Huairou,2013-10-10
2013,10,10,20,3.0,8.0,2.0,11.0,100.0,82.0,14.3,1006.5,0.9,0.0,WNW,1.7,Huairou,2013-10-10
2013,10,10,21,5.0,8.0,3.0,16.0,100.0,77.0,11.6,1006.6,1.8,0.0,WNW,1.5,Huairou,2013-10-10
2013,10,10,22,3.0,6.0,1.0,16.0,100.0,74.0,10.7,1006.5,2.3,0.0,WNW,1.1,Huairou,2013-10-10
2013,10,10,23,4.0,9.0,2.0,19.0,100.0,65.0,9.8,1006.3,2.9,0.0,WNW,0.6,Huairou,2013-10-10
2013,10,11,0,6.0,8.0,2.0,22.0,200.0,56.0,10.4,1006.4,0.4,0.0,NE,2.3,Huairou,2013-10-11
2013,10,11,1,5.0,9.0,2.0,25.0,200.0,51.0,10.7,1006.2,1.8,0.0,NNE,0.8,Huairou,2013-10-11
2013,10,11,2,12.0,21.0,5.0,61.0,200.0,21.0,8.4,1006.7,2.0,0.0,WNW,1.6,Huairou,2013-10-11
2013,10,11,3,12.0,38.0,5.0,59.0,200.0,17.0,8.2,1006.6,2.6,0.0,W,1.0,Huairou,2013-10-11
2013,10,11,4,7.0,13.0,3.0,29.0,200.0,30.0,7.0,1007.1,3.1,0.0,S,0.5,Huairou,2013-10-11
2013,10,11,5,7.0,8.0,3.0,26.0,200.0,32.0,6.4,1007.3,4.4,0.0,WNW,0.9,Huairou,2013-10-11
2013,10,11,6,22.0,90.0,7.0,67.0,300.0,5.0,6.8,1007.8,3.9,0.0,W,0.8,Huairou,2013-10-11
2013,10,11,7,14.0,26.0,4.0,55.0,300.0,13.0,11.2,1008.7,5.1,0.0,ESE,0.8,Huairou,2013-10-11
2013,10,11,8,11.0,52.0,5.0,48.0,300.0,17.0,13.4,1008.7,3.7,0.0,NE,2.5,Huairou,2013-10-11
2013,10,11,9,14.0,61.0,18.0,46.0,300.0,25.0,16.3,1008.2,2.3,0.0,ENE,2.9,Huairou,2013-10-11
2013,10,11,10,15.0,50.0,16.0,33.0,200.0,43.0,18.4,1007.4,1.8,0.0,SSE,1.8,Huairou,2013-10-11
2013,10,11,11,14.0,38.0,10.0,28.0,200.0,58.0,19.1,1006.6,3.3,0.0,S,2.7,Huairou,2013-10-11
2013,10,11,12,30.0,74.0,13.0,58.0,400.0,57.0,20.9,1005.5,4.0,0.0,S,3.0,Huairou,2013-10-11
2013,10,11,13,39.0,76.0,13.0,76.0,500.0,63.0,21.6,1004.8,3.3,0.0,S,1.4,Huairou,2013-10-11
2013,10,11,14,47.0,90.0,13.0,79.0,500.0,74.0,22.3,1004.3,2.9,0.0,W,0.8,Huairou,2013-10-11
2013,10,11,15,48.0,92.0,13.0,72.0,500.0,83.0,21.9,1004.4,3.5,0.0,NW,0.7,Huairou,2013-10-11
2013,10,11,16,41.0,84.0,14.0,57.0,400.0,95.0,19.7,1004.7,6.4,0.0,N,1.3,Huairou,2013-10-11
2013,10,11,17,42.0,86.0,15.0,59.0,500.0,98.0,16.0,1005.5,9.0,0.0,NW,1.4,Huairou,2013-10-11
2013,10,11,18,57.0,131.0,14.0,129.0,900.0,40.0,14.1,1006.2,7.6,0.0,WNW,2.0,Huairou,2013-10-11
2013,10,11,19,65.0,154.0,9.0,138.0,1000.0,15.0,12.4,1006.5,7.1,0.0,WNW,0.2,Huairou,2013-10-11
2013,10,11,20,60.0,103.0,6.0,76.0,700.0,41.0,11.1,1007.4,7.0,0.0,ESE,0.7,Huairou,2013-10-11
2013,10,11,21,47.0,83.0,5.0,60.0,600.0,46.0,10.6,1008.1,8.7,0.0,NW,1.0,Huairou,2013-10-11
2013,10,11,22,45.0,73.0,5.0,58.0,600.0,43.0,9.8,1008.7,6.7,0.0,NW,0.5,Huairou,2013-10-11
2013,10,11,23,45.0,74.0,4.0,46.0,500.0,46.0,9.1,1008.6,7.4,0.0,ESE,0.5,Huairou,2013-10-11
2013,10,12,0,45.0,68.0,4.0,43.0,500.0,44.0,8.6,1008.9,7.5,0.0,NE,0.5,Huairou,2013-10-12
2013,10,12,1,44.0,67.0,3.0,38.0,500.0,42.0,8.3,1009.1,6.4,0.0,NW,0.7,Huairou,2013-10-12
2013,10,12,2,43.0,62.0,4.0,38.0,500.0,38.0,7.7,1009.2,6.6,0.0,WNW,0.8,Huairou,2013-10-12
2013,10,12,3,46.0,61.0,3.0,31.0,500.0,39.0,7.4,1009.5,6.5,0.0,NW,1.2,Huairou,2013-10-12
2013,10,12,4,45.0,59.0,3.0,31.0,500.0,28.0,7.1,1009.7,6.2,0.0,W,0.7,Huairou,2013-10-12
2013,10,12,5,45.0,66.0,3.0,58.0,500.0,18.0,6.7,1010.5,5.8,0.0,NNW,0.5,Huairou,2013-10-12
2013,10,12,6,47.0,65.0,3.0,57.0,500.0,14.0,7.6,1011.1,6.7,0.0,NW,0.7,Huairou,2013-10-12
2013,10,12,7,61.0,84.0,3.0,52.0,700.0,16.0,11.3,1011.5,6.4,0.0,NE,1.1,Huairou,2013-10-12
2013,10,12,8,57.0,94.0,7.0,69.0,800.0,10.0,14.0,1011.8,6.4,0.0,NNE,1.0,Huairou,2013-10-12
2013,10,12,9,45.0,80.0,9.0,48.0,500.0,30.0,15.4,1011.6,6.9,0.0,NE,0.7,Huairou,2013-10-12
2013,10,12,10,36.0,66.0,12.0,47.0,400.0,35.0,18.3,1011.1,7.1,0.0,SSW,0.7,Huairou,2013-10-12
2013,10,12,11,31.0,73.0,19.0,44.0,400.0,50.0,21.2,1010.2,4.7,0.0,E,1.5,Huairou,2013-10-12
2013,10,12,12,34.0,58.0,10.0,32.0,400.0,79.0,22.0,1009.4,2.1,0.0,E,1.3,Huairou,2013-10-12
2013,10,12,13,19.0,58.0,5.0,17.0,200.0,90.0,22.8,1008.4,1.2,0.0,E,1.2,Huairou,2013-10-12
2013,10,12,14,8.0,12.0,5.0,19.0,200.0,97.0,22.3,1008.2,2.9,0.0,E,0.7,Huairou,2013-10-12
2013,10,12,15,17.0,42.0,6.0,25.0,300.0,103.0,20.8,1007.8,6.0,0.0,NNE,0.7,Huairou,2013-10-12
2013,10,12,16,30.0,62.0,8.0,39.0,400.0,98.0,18.7,1007.7,8.6,0.0,WNW,0.9,Huairou,2013-10-12
2013,10,12,17,29.0,99.0,7.0,77.0,500.0,58.0,17.3,1008.0,9.0,0.0,WNW,0.9,Huairou,2013-10-12
2013,10,12,18,42.0,104.0,7.0,93.0,700.0,29.0,16.7,1008.3,8.9,0.0,NW,1.1,Huairou,2013-10-12
2013,10,12,19,41.0,82.0,5.0,66.0,600.0,38.0,16.1,1008.7,9.5,0.0,SSE,0.5,Huairou,2013-10-12
2013,10,12,20,51.0,76.0,5.0,54.0,700.0,39.0,16.1,1009.5,10.4,0.0,NW,1.2,Huairou,2013-10-12
2013,10,12,21,50.0,78.0,5.0,66.0,700.0,28.0,15.8,1009.7,9.2,0.0,NNE,1.3,Huairou,2013-10-12
2013,10,12,22,43.0,72.0,5.0,62.0,600.0,27.0,16.5,1010.0,6.9,0.0,ENE,1.1,Huairou,2013-10-12
2013,10,12,23,37.0,57.0,13.0,70.0,600.0,25.0,15.5,1009.7,9.2,0.0,WNW,1.4,Huairou,2013-10-12
2013,10,13,0,26.0,33.0,19.0,39.0,500.0,48.0,15.0,1009.7,8.9,0.0,ENE,1.2,Huairou,2013-10-13
2013,10,13,1,26.0,34.0,18.0,32.0,400.0,51.0,16.4,1009.8,6.5,0.0,ENE,1.8,Huairou,2013-10-13
2013,10,13,2,25.0,34.0,17.0,28.0,400.0,54.0,15.7,1009.4,6.9,0.0,E,2.3,Huairou,2013-10-13
2013,10,13,3,19.0,33.0,16.0,25.0,400.0,58.0,14.9,1009.4,7.7,0.0,E,1.3,Huairou,2013-10-13
2013,10,13,4,20.0,26.0,15.0,18.0,400.0,62.0,14.7,1009.7,8.0,0.0,NNE,0.5,Huairou,2013-10-13
2013,10,13,5,20.0,27.0,15.0,22.0,400.0,58.0,14.0,1010.0,9.2,0.0,NW,0.5,Huairou,2013-10-13
2013,10,13,6,22.0,35.0,13.0,29.0,500.0,51.0,13.8,1010.4,9.6,0.0,NNW,0.6,Huairou,2013-10-13
2013,10,13,7,26.0,40.0,11.0,38.0,500.0,44.0,14.1,1011.0,8.7,0.0,ENE,0.9,Huairou,2013-10-13
2013,10,13,8,26.0,40.0,11.0,38.0,600.0,36.0,14.9,1011.0,9.3,0.0,E,0.8,Huairou,2013-10-13
2013,10,13,9,32.0,76.0,15.0,54.0,600.0,36.0,15.4,1011.3,9.1,0.0,E,0.8,Huairou,2013-10-13
2013,10,13,10,42.0,89.0,14.0,57.0,600.0,34.0,15.7,1011.1,8.4,0.0,ENE,1.1,Huairou,2013-10-13
2013,10,13,11,33.0,67.0,14.0,39.0,500.0,51.0,15.8,1010.4,8.5,0.0,ENE,1.3,Huairou,2013-10-13
2013,10,13,12,33.0,48.0,12.0,27.0,500.0,60.0,15.9,1009.7,8.9,0.0,ENE,1.2,Huairou,2013-10-13
2013,10,13,13,33.0,38.0,11.0,27.0,500.0,60.0,15.8,1009.2,9.2,0.0,ENE,0.7,Huairou,2013-10-13
2013,10,13,14,33.0,42.0,13.0,28.0,500.0,59.0,15.9,1009.2,9.3,0.0,ENE,0.8,Huairou,2013-10-13
2013,10,13,15,33.0,42.0,13.0,28.0,500.0,58.0,15.8,1008.9,9.2,0.0,ENE,0.7,Huairou,2013-10-13
